height_dif,reach_dif,age_dif,win_dif,loss_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,weight_class_encoded
-7.62,0.0,3,1,2,-16.61111111,0.066666667,-0.822222222,2
7.62,2.54,-1,-1,1,-30.0,0.0,-1.0,7
2.54,15.24,1,-1,1,1.0,0.0,0.0,0
5.08,0.0,13,-1,2,-26.66666667,-0.666666667,-1.0,8
-7.62,0.0,0,-9,2,-38.70634921,0.753968254,-0.079365079,7
2.54,-2.54,-1,5,0,60.6818182,-0.5,-1.818181818,4
0.0,-10.16,0,-2,1,-7.85384615,0.161538462,-1.0,1
-2.54,-7.62,-4,1,-2,-0.6,0.0,1.0,7
2.54,-7.62,4,5,-1,5.5625,-0.1375,0.075,0
2.54,2.54,-3,-2,1,23.375,-0.2,-3.475,11
2.54,2.54,-3,-1,0,-3.22222222,0.055555556,-0.855555556,3
-7.62,-5.08,-3,-1,-5,-12.4,0.577777778,0.555555556,4
0.0,0.0,-1,-4,0,-12.51111111,0.2,0.955555556,2
2.54,12.7,-5,1,-3,-42.4,1.0,0.2,6
10.16,7.62,3,-5,-2,-27.5,0.666666667,0.333333333,1
5.08,-7.62,6,-4,2,-27.83333333,-0.5,-0.166666667,3
10.16,7.62,2,-1,2,36.2,-0.2,-1.1,0
-5.08,-5.08,9,-10,4,-21.35294118,-0.058823529,-0.294117647,8
5.08,7.62,10,-6,7,-22.97777778,0.377777778,-0.766666667,0
7.62,15.24,13,-5,9,22.94117647,-0.058823529,0.921568627,8
2.54,0.0,-4,-1,-1,2.6,0.4,-0.9,1
-2.54,10.16,1,0,0,0.0,0.0,0.0,7
2.54,5.08,-9,2,-2,19.5,1.0,0.75,0
-15.24,-12.7,3,-13,6,18.85,-0.45,-0.65,1
2.54,0.0,3,-2,3,6.86363636,0.212121212,-3.742424242,10
-2.54,-2.54,5,-3,5,5.33333333,-0.444444444,-2.0,1
0.0,5.08,1,0,1,-19.0,0.0,0.0,10
7.62,10.16,9,0,2,-41.0,0.25,-1.25,3
-10.16,0.04,-4,0,0,0.0,0.0,0.0,3
10.16,15.24,3,-9,8,2.265,-0.31,1.7,1
-10.16,-17.78,9,0,0,0.0,0.0,0.0,8
10.16,10.16,-1,0,0,0.0,0.0,0.0,12
5.08,7.62,-2,0,1,-11.68888889,-0.133333333,1.411111111,6
5.08,0.04,6,-2,4,-22.5,0.0,-1.0,2
2.54,-12.7,-5,-2,1,-67.0,0.0,0.0,4
-12.7,7.62,-1,-3,2,-62.8,-0.4,-0.8,7
5.08,0.0,8,-9,3,-2.46666666,0.733333333,1.266666666,10
-10.16,-4.28,-2,0,0,0.0,0.0,0.0,8
0.0,12.7,-1,0,0,0.0,0.0,0.0,12
-10.16,-7.62,-7,1,-2,26.33333333,0.666666667,0.333333333,3
-2.54,5.08,-1,-9,7,-31.17647059,-0.117647059,-0.470588235,1
5.08,5.08,4,-1,0,-82.0,0.0,-3.0,6
0.0,7.62,-5,1,0,-29.07142857,0.25,-4.714285714,8
-2.54,10.16,12,-8,6,-30.0,-0.214285714,-0.214285714,8
-2.54,7.62,-8,-2,0,-23.5,-1.0,-0.5,6
0.0,10.16,2,-6,2,-12.55555556,5.0,1.333333333,1
-2.54,2.54,0,1,-3,21.0,0.5,0.0,1
-7.62,2.54,-5,1,1,36.0,0.0,1.0,4
-10.16,10.16,-13,0,-2,17.33333333,-1.0,0.0,0
-2.54,0.0,-7,0,-2,8.0,0.0,0.333333333,11
10.16,2.54,-5,-1,0,-32.0,-2.0,-1.0,6
-2.54,7.62,0,-1,-1,-15.0,0.0,0.0,11
-10.16,-15.24,-7,0,0,-31.0,-1.0,0.0,2
2.54,-10.16,-5,5,-5,47.2,1.8,1.3,6
-7.62,-17.78,-1,-6,3,-3.94736842,-0.263157895,-1.757894737,1
5.08,0.0,2,5,0,8.79699248,0.390977444,1.12406015,7
10.16,15.24,2,-3,3,-16.0,-0.166666667,0.0,0
-5.08,-15.24,3,-9,4,-17.84615385,-0.384615385,-1.769230769,2
5.08,5.08,13,3,-2,10.80555556,0.638888889,-1.305555556,6
10.16,7.62,2,-1,1,-0.75,-2.0,-0.75,11
15.24,20.32,5,-6,2,0.21212122,-0.545454545,3.606060606,1
12.7,10.16,-1,1,-3,-47.0,-0.625,0.875,10
2.54,1.27,-3,-1,-1,24.0,-0.5,0.5,7
-5.08,2.54,-5,0,-1,39.0,0.0,2.0,1
-5.08,2.58,8,-1,2,-25.66666667,-0.666666667,0.0,3
-7.62,0.0,-2,-1,0,-45.0,0.0,-6.0,7
10.16,-2.54,5,2,0,22.34285714,0.342857143,0.142857143,7
-7.62,-5.08,8,-15,5,0.44642857,-0.357142857,-0.214285714,1
5.08,10.16,-4,-2,2,-15.84444444,-1.0,-1.222222222,5
-2.54,-5.08,6,-8,5,-36.46153846,-0.384615385,-0.692307692,3
-10.16,-5.08,-6,0,0,0.0,0.0,0.0,11
10.16,10.16,1,0,0,-34.0,0.0,1.0,3
-10.16,-12.7,4,2,0,-16.06666667,0.8,-0.733333333,11
-2.54,5.08,5,-6,3,-17.88888889,-1.555555556,-1.111111111,7
7.62,5.08,0,-1,1,-5.0,-0.666666667,6.0,3
10.16,-5.08,-4,1,-1,38.5,1.0,1.5,3
0.0,-2.54,-3,0,-2,37.0,-0.25,2.5,10
0.0,7.62,-3,0,-2,20.0,-0.25,-0.5,6
10.16,17.78,6,2,-1,-22.83333333,-0.583333333,-1.083333334,8
-2.54,-15.24,-4,-2,0,-7.99300699,-0.041958042,-1.587412587,2
-5.08,-2.54,3,-1,-1,15.28571429,0.0,-1.428571428,2
-2.54,-2.54,0,1,-1,20.5,-1.0,-0.5,2
7.62,7.62,5,-6,4,56.30769231,0.102564102,-1.0,2
0.0,2.54,-5,-3,2,-30.41666667,-0.958333333,-0.583333333,7
7.62,5.08,-3,0,-2,0.0,0.333333333,-1.0,4
2.54,5.08,1,-1,-1,-22.0,-0.5,0.0,7
5.08,7.62,-2,8,-6,-39.0,0.5625,-0.375,1
0.0,-12.7,-5,-3,-1,-13.75,1.0,0.5,7
-10.16,-15.24,-7,2,-3,-14.64285714,-0.071428571,0.0,8
5.08,2.54,-1,3,-2,-4.69444444,0.222222222,0.333333333,0
-2.54,-20.32,0,-8,5,9.80701754,-0.052631579,0.078947368,7
-2.54,-2.54,-6,2,-3,20.0,-0.409090909,1.590909091,0
-2.54,0.0,-2,-1,3,-33.5,0.0,-1.0,6
-5.08,2.54,-5,4,-3,-23.07692308,0.8,1.215384615,0
5.08,7.62,-2,2,-2,44.21367521,0.350427351,-1.341880342,1
0.0,5.08,10,0,0,16.66666667,0.444444444,-0.555555556,1
0.0,0.0,8,0,3,39.6,-0.2,-0.3,3
-7.62,-10.16,4,-2,1,-67.0,0.0,-0.666666667,7
-7.62,2.54,-1,-2,0,14.25,-0.5,1.25,5
10.16,0.0,1,0,0,0.0,0.0,0.0,3
5.08,0.0,6,0,0,30.5,0.5,-1.0,8
5.08,7.62,2,-4,2,13.125,-0.125,-0.625,3
-2.54,10.16,0,-1,-1,-11.4,-0.5,-4.4,3
-2.54,-10.16,3,-5,-5,-16.42857143,-0.357142857,0.142857142,3
2.54,-7.62,7,-9,6,-5.76470588,0.205882353,-0.029411765,0
10.16,2.54,4,-7,3,60.64285714,0.0,0.892857143,8
2.54,7.62,-2,2,0,5.82857143,-0.342857143,-1.0,11
-2.54,-5.08,-8,-1,-1,-41.54545455,0.09090909,0.363636364,10
10.16,5.08,3,-6,2,-23.0,-0.5,-0.75,1
2.54,10.16,-14,-1,-1,6.0,0.0,0.0,5
5.08,12.7,0,1,1,-41.16666666,0.0,0.666666667,3
-2.54,7.62,8,-2,1,-38.75,0.0,0.5,5
-2.54,-5.08,5,1,0,15.73684211,0.468421053,0.318421053,3
-2.54,-2.54,7,-2,-2,-10.22222223,0.777777778,-1.444444444,1
-2.54,-2.54,3,-7,4,17.0,-0.066666667,1.166666667,0
0.0,-2.54,5,-7,4,39.25,-0.583333333,0.833333333,1
0.0,0.0,-10,-5,0,-3.9,0.133333333,0.033333333,0
5.08,12.7,1,-9,5,-55.71428571,-0.214285714,-1.357142857,6
0.0,-7.62,0,-10,7,-4.18333333,-0.966666667,-0.966666667,3
2.54,0.0,4,-1,-3,25.21671827,0.377708978,0.479876161,3
7.62,12.7,-2,-2,3,-20.4,-0.8,-2.2,0
2.54,2.54,-1,2,-4,61.16666667,0.0,0.0,8
5.08,12.7,1,2,-3,-6.43333333,0.3,-0.666666667,1
-2.54,-8.98,4,2,0,9.5,1.0,1.5,4
-10.16,-17.78,-3,-9,0,9.96363636,-0.818181818,-0.386363636,2
-7.62,-0.42,9,-5,1,-57.5,-0.5,-0.333333333,1
-5.08,0.0,-12,1,-3,32.75,0.75,1.75,11
10.16,20.32,3,-3,6,-9.08928571,0.9375,0.705357143,8
2.54,-2.54,9,1,1,-18.77777777,0.333333334,-1.222222222,0
0.0,-2.54,2,-13,8,1.37692308,0.007692308,0.730769231,8
2.54,0.0,0,14,-9,38.95652174,0.260869565,0.565217391,1
5.08,0.0,-10,11,-8,22.73684211,0.526315789,1.947368421,2
-2.54,5.08,0,-1,0,-25.0,0.0,0.0,6
7.62,5.08,-3,-4,0,1.96666667,0.066666667,-2.0,3
2.54,0.0,2,-4,-1,31.35714286,0.0,0.25,3
0.0,-2.54,-4,0,0,-44.0,0.0,0.0,0
12.7,12.7,1,3,0,46.66666667,0.666666667,2.666666667,2
5.08,-2.54,5,-2,0,-38.5,0.0,-2.0,1
5.08,7.62,-5,0,-1,23.66666667,0.0,-7.833333333,6
7.62,0.0,11,-3,2,3.54545455,-0.181818182,0.045454545,1
5.08,5.08,-6,-4,2,7.46153846,-0.384615385,-2.395604395,11
-7.62,-2.54,-1,-2,-2,1.66666666,-1.0,-5.333333334,7
-2.54,-5.08,-4,4,-3,-0.12820513,0.0,-0.141025641,6
5.08,7.62,5,1,-1,-7.08333333,0.833333333,0.416666667,1
10.16,7.62,3,0,3,-3.16666666,0.166666667,-0.166666667,11
-2.54,-17.78,1,-4,3,35.7,-0.7,2.1,6
-2.54,-5.08,-1,0,-1,116.0,-1.0,2.0,1
5.08,2.54,7,0,-4,11.2,-1.0,0.2,2
10.16,10.16,8,-16,10,-27.2962963,-0.666666667,-1.037037037,1
10.16,0.0,6,-14,8,16.0,-1.201970443,-0.492610838,3
-2.54,-2.54,6,1,1,-11.66666666,0.666666667,-0.666666667,5
-7.62,-10.16,7,0,-1,27.33333333,-0.166666667,2.666666667,10
10.16,15.24,-2,8,1,-75.1666667,0.5,0.2,3
2.54,2.54,4,-3,5,-3.3,0.044444444,1.655555556,7
-10.16,-7.62,-2,0,1,18.48214286,-0.5,0.035714286,11
7.62,2.54,4,-6,7,39.17857143,0.085714286,-0.864285714,1
-2.54,5.08,4,-6,5,-7.23076923,2.153846154,0.961538462,10
2.54,2.54,-1,-2,0,-36.66666667,0.0,-2.0,2
-7.62,-2.54,5,0,1,-21.66666667,0.083333333,0.097222222,1
-5.08,2.54,-12,9,-7,-52.76470588,0.470588235,-0.058823529,6
0.0,-2.54,0,-1,1,-49.0,1.5,-1.75,2
-5.08,-2.54,-11,0,-2,29.16666667,-1.5,0.25,1
2.54,-8.1,0,-3,1,-47.83333333,0.5,-0.833333333,4
7.62,7.62,-4,-1,1,-1.325,0.65,-0.125,3
0.0,0.0,1,-8,2,31.28571429,-1.107142857,-2.178571429,6
5.08,-5.08,5,-5,2,-33.78571429,-0.857142857,-0.785714286,6
2.54,-5.08,0,-9,0,-17.86029412,-0.580882353,-2.294117647,10
7.62,5.08,5,-6,4,12.93333333,0.066666667,0.266666667,7
0.0,0.0,1,1,-1,49.0,-3.0,-0.666666667,11
2.54,12.7,9,-9,5,-24.0,0.0,-0.142857143,2
2.54,15.24,5,-2,3,-2.41666667,-0.277777778,2.972222222,6
10.16,15.24,-1,-1,0,-34.0,-1.0,-2.0,6
0.0,2.54,-7,1,-2,-18.9,0.9,0.7,6
2.54,10.16,-3,0,-1,18.0,0.0,0.0,7
-5.08,0.0,0,-1,0,-4.5,-1.5,-2.5,10
10.16,7.6,0,-2,2,-43.0,0.0,-0.25,11
2.54,-2.54,-4,-4,3,-20.75,-1.0,3.625,6
0.0,7.62,5,11,-2,-1.12857143,0.55,-0.514285714,3
2.54,2.54,-1,7,-10,-21.11038961,0.084415584,-0.126623377,7
-12.7,-12.7,2,-2,0,-54.75,0.125,0.675,11
0.0,-5.08,-4,6,-2,23.22222222,0.444444444,2.333333333,3
-2.54,-2.54,1,-1,2,15.425,0.15,-1.375,1
10.16,-2.54,1,0,0,29.0,0.0,1.0,7
-2.54,-12.7,8,0,0,-14.2,0.4,0.6,3
5.08,12.7,7,0,-2,42.25,-1.0,0.5,0
0.0,2.54,0,4,-6,-13.73214286,0.0,0.625,3
7.62,0.0,4,-3,1,25.25,-0.875,-0.625,4
2.54,2.54,4,-4,5,20.0,1.583333334,-0.666666667,10
2.54,2.54,0,-2,2,34.5,0.75,-1.0,11
0.0,2.54,2,1,0,-26.5,-0.666666667,0.0,3
7.62,0.0,7,-4,5,-10.44852941,0.014705882,-0.860294118,0
2.54,7.62,10,-3,0,21.61688312,-0.428571429,2.662337662,0
-10.16,-2.54,7,-3,3,-36.0,0.0,-0.333333333,2
20.32,15.24,2,9,-5,-30.26666667,0.833333333,-0.7,8
-2.54,2.54,4,-4,2,-29.33333333,-0.166666667,0.0,1
0.0,2.54,-3,3,0,-5.25,0.0,0.75,3
7.62,10.16,3,-3,0,-17.66666667,0.333333333,-0.833333333,3
2.54,2.54,-3,1,1,-7.0,-1.5,7.5,1
7.62,2.54,-5,0,0,0.0,0.0,0.0,7
0.0,-5.08,3,-2,0,-4.66666667,-0.333333333,-0.333333333,0
5.08,5.08,8,0,2,-30.0,3.0,0.0,6
0.0,10.16,1,-1,2,-8.666666667,0.0,-0.333333333,0
2.54,5.08,3,-2,3,-22.6,-0.6,-2.0,6
-12.7,-10.16,3,-12,4,-56.1875,-0.0625,-0.3125,8
-2.54,2.54,-9,-2,0,-0.11428571,-0.085714286,-0.742857143,1
15.24,10.16,2,-7,4,15.5,-0.55,-1.666666667,7
-7.62,-5.08,0,-1,0,-16.56666667,0.5,-0.066666667,1
-10.16,-17.78,-4,0,-2,3.2,-0.033333333,0.4,7
0.0,0.0,-5,3,0,17.625,0.325,-1.15,5
-2.54,-5.08,6,1,4,3.98863636,0.125,0.193181818,6
-10.16,0.0,5,-10,4,33.55555556,-1.166666667,1.388888889,7
2.54,10.16,0,-4,4,-40.875,-0.375,-2.875,10
-10.16,-7.62,0,0,1,-41.0,-2.0,-1.0,7
-5.08,-5.08,5,-3,4,-32.71428571,-0.285714286,-2.714285714,4
-2.54,5.08,-2,0,1,-2.0,0.0,0.0,10
-5.08,2.54,4,0,1,1.5,0.0,-2.0,11
-12.7,-20.32,-4,-3,0,3.10389611,0.636363636,-0.097402598,8
-2.54,-10.16,-2,4,-2,12.38461538,-0.285714286,0.384615385,8
-2.54,2.54,8,-3,0,2.77142857,-0.3,-0.014285714,1
-7.62,-7.62,-1,0,-3,18.74615385,-0.184615385,-0.884615385,3
2.54,7.62,6,1,-3,-22.6,0.2,0.0,0
2.54,-17.78,6,-3,6,10.5,-0.166666667,-0.583333333,2
7.62,12.7,4,-5,0,-7.86904762,0.404761904,-0.202380953,6
0.0,-2.54,-4,0,2,-4.0,-0.25,0.75,3
-7.62,0.0,-2,1,-2,-7.75,0.25,0.0,1
-5.08,-10.16,-3,0,1,-6.27777778,0.402777778,1.291666667,3
10.16,-5.08,2,-1,0,-67.5,0.0,-1.5,11
7.62,15.24,2,-10,4,13.5,0.0,-0.9375,2
2.54,7.62,3,0,0,0.0,0.0,0.0,3
-2.54,-10.44,5,0,0,0.0,0.0,0.0,7
-5.08,-5.08,6,-7,9,-18.05555556,-0.722222222,-0.5,7
-7.62,-10.16,-3,0,1,-16.0,1.5,-1.0,4
5.08,2.54,0,-1,2,-1.25,3.0,-1.25,2
-10.16,-15.24,-4,0,0,-3.0,0.0,1.0,4
-15.24,-17.78,-1,0,0,0.0,0.0,0.0,3
-5.08,-5.08,6,0,0,0.0,0.0,0.0,3
7.62,2.74,4,0,0,0.0,0.0,0.0,7
0.0,0.0,5,0,0,30.0,0.0,1.0,7
-2.54,-2.54,2,-1,1,19.5,1.0,-0.25,2
-2.54,2.54,9,-13,5,-14.62962963,0.185185186,0.629629629,1
0.0,-2.54,9,-7,5,-7.3125,0.25,-0.0625,0
2.54,5.08,-1,0,-6,-32.375,-0.125,-1.5,4
-2.54,0.0,4,-4,2,23.75,0.0,-0.25,1
0.0,-5.08,1,-3,4,-38.14285714,0.0,-0.428571429,6
0.0,-15.24,10,-4,6,-22.36363636,0.363636364,-0.818181818,6
0.0,7.62,3,-1,1,-13.33333333,0.0,0.666666667,7
-2.54,2.54,-1,-1,0,-14.0,0.0,0.0,1
10.16,7.62,9,4,-2,-1.88888889,0.555555556,0.444444445,1
10.16,0.0,-5,-1,1,56.66666667,-0.333333333,-0.333333333,11
2.54,2.54,7,0,2,39.33333333,4.333333333,-0.333333333,10
12.7,7.62,1,2,-2,-8.38095238,-0.428571429,0.476190476,10
-2.54,-15.24,-2,-1,0,-15.0,0.0,0.0,4
0.0,0.0,-14,-1,1,-14.73333333,0.0,1.366666667,2
7.62,5.08,3,-9,6,-9.625,-0.361111111,2.805555556,1
10.16,7.62,8,-4,4,-50.75,0.0,-0.25,12
-2.54,-5.08,14,-14,9,4.56,-0.2,-0.28,8
2.54,2.58,6,0,0,3.0,0.0,0.0,1
0.0,0.0,11,-4,3,12.8974359,-0.076923077,4.602564102,8
-7.62,0.0,-1,-1,1,-19.91428571,-0.4,-0.457142857,11
0.0,-2.54,9,-4,3,0.1025641,-0.282051282,1.5,7
10.16,10.16,-3,0,0,-3.0,0.0,0.0,8
10.16,2.54,9,-10,5,5.9935065,0.285714286,-1.98051948,0
5.08,10.16,9,-5,-1,7.44285714,0.214285714,0.1,10
7.62,10.16,8,-4,2,-7.70947368,0.755789474,-1.151578947,3
-7.62,5.08,2,0,1,-2.5,-1.0,-1.5,7
5.08,-2.54,-2,-3,-1,-24.0,0.333333333,-0.666666667,6
7.62,2.54,-4,0,-1,10.25,-0.05,0.9,3
5.08,12.7,7,-2,5,8.11111111,-0.111111111,0.888888889,8
12.7,15.24,-2,-2,3,7.87593985,0.432330827,-1.067669173,1
-5.08,-2.54,-2,-1,-1,-3.0,0.0,0.0,7
-2.54,-2.54,0,3,1,-21.51190476,0.071428571,-0.345238096,0
7.62,0.0,-1,2,-3,57.2,0.0,1.2,4
2.54,12.7,4,-8,7,11.55263158,-1.157894737,-2.105263158,3
7.62,7.62,-2,-4,2,-58.33333333,0.0,-2.0,1
0.0,-5.08,-6,15,-9,-24.44444445,0.62962963,1.444444444,3
-2.54,-5.08,14,-3,3,-22.66666667,-0.333333333,0.0,6
2.54,7.62,0,-1,1,-28.5,-0.5,-6.0,10
0.0,-2.54,10,-5,2,-14.31666667,0.0,0.183333333,1
-2.54,-10.16,3,-13,5,-45.38888889,-0.277777778,-2.277777778,1
0.0,-2.54,0,-2,-1,-13.66666667,-0.166666667,-1.166666667,7
0.0,2.54,-4,-1,2,-28.67857143,-0.464285714,0.821428571,7
5.08,7.62,-1,4,-2,2.875,-0.5,-1.125,1
-2.54,2.54,4,-2,-2,11.75,-0.75,0.75,2
7.62,7.62,14,-3,2,-2.47222222,0.027777778,-1.333333333,2
-2.54,7.62,7,0,1,-26.0,0.0,2.166666667,5
-5.08,-2.54,4,-3,4,-38.42857143,-0.571428571,-0.285714286,1
-2.54,-2.54,-5,-1,0,-2.0,-1.0,-1.0,4
5.08,0.0,-8,-1,-2,-8.58333333,0.666666667,-0.180555556,2
-2.54,10.16,9,-12,8,24.50793651,-0.603174603,1.777777778,1
0.0,0.0,-3,0,1,-26.16666667,0.166666667,3.166666667,11
12.7,0.0,6,-2,3,-21.83333333,1.0,0.833333333,0
-5.08,-2.54,-12,-1,-1,13.0,-0.666666667,0.666666667,6
5.08,12.7,-7,0,1,-23.0,0.0,0.0,4
-2.54,-10.16,-5,1,0,24.33928571,-0.571428571,-0.107142857,1
-15.24,-20.32,-3,2,0,8.175,-0.15,2.925,1
-5.08,-7.62,-4,-1,0,25.58333333,0.666666667,-1.5,10
-10.16,-2.54,0,0,0,68.0,0.0,-1.0,11
7.62,1.66,6,-3,2,-39.83333333,-1.166666667,0.0,7
7.62,5.08,1,-3,0,22.8,-0.2,-4.9,7
-5.08,-7.62,0,3,0,23.64285714,-0.107142857,1.428571429,6
2.54,12.7,-12,1,0,-23.5,0.0,-1.0,3
-2.54,-5.08,0,-2,-1,18.76388889,0.680555556,0.361111111,5
-10.16,-2.54,12,1,-2,26.52307692,-0.546153846,-0.507692308,2
-2.54,2.54,-1,1,-2,-40.75,0.0,-0.25,11
7.62,-2.54,-4,-8,2,-11.03571429,0.071428571,0.321428571,6
2.54,0.0,2,0,2,19.25217391,0.027826087,0.368695652,2
0.0,-10.16,6,-7,4,-1.91666667,1.666666667,-0.75,2
2.54,-15.24,13,-3,1,13.66666667,-1.0,-1.333333333,8
0.0,-10.16,-3,3,0,-6.0,-0.5,-1.5,3
5.08,7.62,4,2,-1,-10.375,-0.1,0.975,1
0.0,5.08,-6,-4,1,-20.92857143,-0.857142857,0.0,1
0.0,-2.54,7,-9,5,7.44210526,-0.894736842,-1.084210526,2
-5.08,-2.54,6,-2,0,-1.66666667,0.0,-0.333333333,1
7.62,20.32,0,0,0,-25.0,-1.0,-2.0,2
-5.08,5.08,7,-4,2,-3.75,0.861111111,1.944444444,3
5.08,5.08,2,-6,3,4.55590062,-0.291925466,-2.127329192,7
7.62,0.0,2,0,-3,22.6,0.0,-1.5,8
2.54,-5.08,2,6,-1,4.6025641,0.0,-1.679487179,2
0.0,0.0,2,-3,3,-9.55555556,-0.111111111,2.888888889,6
10.16,10.16,6,-12,8,5.41071429,-1.142857143,-0.839285714,3
-10.16,-5.08,4,-1,-1,-24.25,-0.125,0.375,1
0.0,2.54,2,0,1,-47.0,0.0,-11.0,6
2.54,5.08,10,-2,0,24.86666667,-0.066666667,-0.466666667,1
-2.54,-7.62,-9,0,0,-9.4,0.1,0.1,0
-2.54,0.0,-5,-1,-1,-0.125,-0.375,1.0,1
5.08,-5.08,0,-13,4,67.10526316,-0.578947368,-1.263157895,3
-7.62,2.54,3,0,3,-27.61688312,-0.097402598,1.662337662,1
-10.16,-15.24,4,1,-2,-8.5,1.0,1.25,2
10.16,12.7,2,1,-2,21.60714286,-1.357142857,-1.464285714,11
5.08,12.7,9,-7,7,-4.68181818,0.125,2.045454545,2
5.08,17.78,-1,0,1,-10.0,0.0,0.0,1
5.08,2.54,-1,1,-1,8.48333333,0.333333333,-2.916666667,10
0.0,-7.62,-2,5,-1,5.0,-0.111111111,0.0,2
5.08,5.08,0,-5,2,-28.14285714,-0.714285714,-1.571428571,3
-2.54,-5.08,3,-1,0,-34.0,0.0,0.0,4
0.0,2.54,-7,12,-2,7.28421053,-0.326315789,0.221052632,1
10.16,15.24,5,0,0,18.0,0.0,-1.0,8
-2.54,-5.08,3,3,0,7.60714286,-0.607142857,-1.571428571,6
5.08,15.24,-4,0,0,-30.0,0.0,1.0,6
0.0,0.0,-1,-1,-2,-1.83333333,-0.144444444,-3.977777778,3
2.54,0.0,-5,3,1,78.34920637,-0.857142857,-1.920634921,11
0.0,0.0,-2,-1,1,12.25,-0.25,-0.25,7
-15.24,-7.62,-4,0,-2,-2.25,-1.5,-4.75,7
-5.08,-7.62,2,-13,9,37.72,-1.16,-1.32,3
2.54,2.54,-1,1,1,-37.16666666,1.0,1.0,11
-2.54,0.0,7,-5,5,-32.94444444,-0.333333333,1.125,3
5.08,7.62,-1,0,1,-6.33333333,-0.333333333,0.133333333,4
10.16,17.78,-2,-2,2,-36.0,-0.25,-1.5,0
7.62,7.62,11,-8,4,48.33333337,-0.266666667,0.4,8
2.54,-2.54,3,-2,-1,17.59722222,0.027777778,1.041666667,0
2.54,7.62,-7,-1,-1,39.5,0.0,-0.5,6
0.0,2.54,-5,-2,-2,-1.0,-0.125,0.0,1
-2.54,-5.08,-2,0,0,0.0,0.0,0.0,2
-2.54,7.62,4,-3,1,-0.4,-0.2,1.0,1
-10.16,0.0,3,-1,0,-93.0,-2.0,-1.0,7
0.0,-2.54,5,-1,2,-20.0,-1.0,-0.333333333,0
2.54,12.7,-6,-2,1,-4.57142857,-0.321428571,1.464285714,3
-2.54,0.0,6,-2,1,-33.33333333,0.0,0.0,8
-5.08,0.0,4,-4,0,-75.5,0.0,-0.5,12
5.08,2.54,9,-11,5,-25.30303031,0.878787878,-2.878787878,7
-5.08,-5.08,-6,0,-2,-104.6666667,0.0,-3.0,6
-20.32,-17.78,-9,3,-2,0.68859649,-0.844298246,-0.190789474,8
5.08,0.0,9,1,2,12.16666667,-0.333333333,0.25,5
-7.62,-15.24,6,0,2,-35.0,0.0,-2.0,11
-2.54,0.0,3,-8,4,-39.16666667,-0.416666667,-0.75,3
7.62,-2.54,2,-3,1,-12.58333333,0.875,0.0,6
-12.7,-12.7,-6,-7,1,13.72222222,-0.355555556,-0.555555556,2
-2.54,-5.08,11,-8,6,16.69444444,-0.527777778,-0.388888889,1
-5.08,-10.16,5,-4,2,51.25,-0.75,3.75,6
2.54,-7.62,-1,-1,-1,-11.0,-1.0,-3.0,0
5.08,2.54,1,10,-12,-13.20740741,0.17037037,-0.8,7
0.0,-5.08,-2,-2,3,-8.88095238,-0.273809524,-1.202380953,11
-12.7,-17.78,0,-4,2,-11.77777778,-0.044444445,0.511111111,0
2.54,12.7,-6,-3,0,-14.66666667,0.333333333,-0.166666667,1
0.0,-10.16,0,-7,3,-20.74358975,0.435897436,-0.794871795,6
0.0,5.08,-3,-1,1,31.44444444,0.80952381,-1.380952381,5
-10.16,-7.62,-7,-1,-3,35.08333333,-0.5,-0.083333333,11
-5.08,-10.16,-2,-2,1,10.68461538,-0.692307692,0.146153846,1
2.54,-2.54,2,-8,5,-30.0,-0.076923077,0.0,0
2.54,7.62,2,-6,0,-0.09890109,-0.736263737,-1.032967033,6
0.0,-7.62,2,0,2,-25.66666667,2.666666667,-1.333333333,10
2.54,-2.54,3,-1,4,-51.8,0.0,-0.4,6
-7.62,5.08,4,-13,2,-11.47202797,-0.020979021,-0.63986014,1
0.0,-2.54,1,-6,1,31.03333333,0.0,0.666666667,8
-15.24,-15.24,-9,4,-3,3.46527778,-0.180555556,0.701388889,3
12.7,15.24,4,-14,8,-39.22727273,-0.272727273,-0.545454545,1
0.0,5.08,0,0,-1,38.0,0.0,1.0,7
-5.08,2.54,-9,-3,-1,-11.5,-0.333333333,-1.166666667,3
0.0,15.24,-4,1,-2,-56.4,0.6,-2.8,3
7.62,7.62,1,0,-2,29.0,0.5,0.0,1
0.0,5.08,5,1,-1,42.33333333,0.333333333,-0.333333333,10
2.54,0.0,6,-1,0,64.0,0.333333333,-0.333333333,5
2.54,0.0,10,-4,10,29.30555556,0.027777778,-1.888888889,1
5.08,0.0,-3,-1,0,-56.0,-3.0,-1.0,2
7.62,10.16,7,-2,-1,-5.19444444,0.75,-1.263888889,2
15.24,20.32,17,-5,5,13.06666667,-0.066666667,3.333333333,8
-5.08,-2.54,-8,1,-2,-8.5,0.25,1.25,8
2.54,-5.08,-6,0,1,8.48214286,-0.5,-0.892857143,1
-5.08,-2.54,-5,-2,0,17.66666667,-0.333333333,-0.666666667,0
2.54,5.08,4,0,1,-5.2,-0.6,0.9,3
2.54,0.0,-3,0,1,-24.0,0.0,-2.0,2
12.7,0.0,4,0,0,-30.33333333,0.0,3.0,7
0.0,-5.08,3,-2,3,16.2,0.3,-1.1,10
-2.54,-5.08,-3,-10,8,12.24347826,0.0,1.147826087,3
